caller_id,receiver_id,start_time,duration_sec,call_type,sim_id,device_id,location_origin,country_origin,location_dest,country_dest,is_night_call,transaction_status,fraud_type
3233488172,3831764948,2025-05-31 16:09:59,724,international,SIM002756,DEV01697,Johannesburg,ZA,Addis Ababa,ET,0,Genuine,none
5305260677,3470506860,2025-05-31 16:09:59,124,international,SIM019559,DEV04727,Cairo,EG,Cairo,EG,0,Fraudulent,random_fraud
9723547740,5983083437,2025-05-31 16:09:59,206,local,SIM013798,DEV07196,Cairo,EG,Accra,GH,0,Genuine,none
4467871900,1297433751,2025-05-31 16:09:59,608,local,SIM018159,DEV00568,Accra,GH,Lagos,NG,0,Fraudulent,call_masking
6426732408,2170160102,2025-05-31 16:09:59,415,international,SIM017595,DEV02489,Cairo,EG,Addis Ababa,ET,0,Fraudulent,call_masking
6865949267,9400489075,2025-05-31 16:09:59,220,international,SIM016242,DEV00580,Nairobi,KE,Kampala,UG,0,Genuine,none
3097814225,9644753562,2025-05-31 16:09:59,12,international,SIM_FAKE_395,DEV04035,Cairo,EG,Lagos,NG,0,Fraudulent,subscription_fraud
6676737824,4718157240,2025-05-31 16:09:59,325,local,SIM001542,DEV04816,Kampala,UG,Lagos,NG,0,Fraudulent,random_fraud
4225243480,7836624021,2025-05-31 16:09:59,43,international,SIM012521,DEV01074,Cairo,EG,Addis Ababa,ET,0,Fraudulent,sim_box_fraud
3629725790,7385185601,2025-05-31 16:09:59,316,local,SIM002236,DEV00337,Kampala,UG,Lagos,NG,0,Genuine,none
4600781501,9682090241,2025-05-31 16:09:59,44,international,SIM_FAKE_400,DEV00650,Kampala,UG,Lagos,NG,0,Fraudulent,subscription_fraud
6411746996,5708966793,2025-05-31 16:09:59,17,international,SIM002430,DEV07775,Cairo,EG,Kampala,UG,0,Genuine,none
7650524159,5538270620,2025-05-31 16:09:59,574,local,SIM013048,DEV09730,Lagos,NG,Addis Ababa,ET,0,Genuine,none
7899836292,7155681833,2025-05-31 16:09:59,344,local,SIM013133,DEV09549,Nairobi,KE,Addis Ababa,ET,0,Genuine,none
6429252738,1309264811,2025-05-31 16:09:59,113,local,SIM001322,DEV01872,Addis Ababa,ET,Accra,GH,0,Fraudulent,call_masking
5504069227,6307622719,2025-05-31 16:09:59,328,local,SIM009558,DEV02264,Kampala,UG,Nairobi,KE,0,Fraudulent,call_masking
1873878631,5040541678,2025-05-31 16:09:59,161,international,SIM016607,DEV05339,Cairo,EG,Kampala,UG,0,Genuine,none
3956210180,5125086860,2025-05-31 16:09:59,234,international,SIM_FAKE_41,DEV07350,Nairobi,KE,Johannesburg,ZA,0,Fraudulent,subscription_fraud
4951923350,1044887221,2025-05-31 16:09:59,699,local,SIM_FAKE_848,DEV00782,Accra,GH,Johannesburg,ZA,0,Fraudulent,subscription_fraud
6998923655,1718513509,2025-05-31 16:09:59,113,local,SIM017773,DEV03970,Cairo,EG,Cairo,EG,0,Genuine,none
8649291295,6939524769,2025-05-31 16:09:59,223,international,SIM017321,DEV05593,Cairo,EG,Johannesburg,ZA,0,Fraudulent,call_masking
5176350283,9076796509,2025-05-31 16:09:59,10,international,SIM005146,DEV06030,Addis Ababa,ET,Nairobi,KE,0,Fraudulent,random_fraud
2583547398,5270277982,2025-05-31 16:09:59,134,international,SIM_FAKE_588,DEV05808,Addis Ababa,ET,Kampala,UG,0,Fraudulent,subscription_fraud
3660073606,6171686827,2025-05-31 16:09:59,173,local,SIM018964,DEV02903,Nairobi,KE,Nairobi,KE,0,Genuine,none
8640182612,5381793067,2025-05-31 16:09:59,217,local,SIM_FAKE_5,DEV01896,Cairo,EG,Accra,GH,0,Fraudulent,subscription_fraud
7918265388,1401971063,2025-05-31 16:09:59,222,local,SIM012738,DEV03846,Cairo,EG,Cairo,EG,0,Genuine,none
7772442054,6399599704,2025-05-31 16:09:59,13,international,SIM009974,DEV06169,Lagos,NG,Nairobi,KE,0,Fraudulent,sim_box_fraud
9445656989,9194982801,2025-05-31 16:09:59,21,international,SIM019326,DEV04051,Addis Ababa,ET,Johannesburg,ZA,0,Fraudulent,call_masking
9246034671,3634384595,2025-05-31 16:09:59,177,local,SIM000916,DEV06419,Cairo,EG,Kampala,UG,0,Fraudulent,random_fraud
3250445312,6685795831,2025-05-31 16:09:59,24,local,SIM_FAKE_392,DEV07504,Kampala,UG,Cairo,EG,0,Fraudulent,subscription_fraud
8842681401,6387446906,2025-05-31 16:09:59,46,international,SIM006380,DEV04151,Lagos,NG,Addis Ababa,ET,0,Fraudulent,sim_box_fraud
6061772756,3807725099,2025-05-31 16:09:59,10,local,SIM008071,DEV02856,Accra,GH,Nairobi,KE,0,Genuine,none
7382923565,4701163500,2025-05-31 16:09:59,137,international,SIM_FAKE_795,DEV08384,Accra,GH,Johannesburg,ZA,0,Fraudulent,subscription_fraud
7025096112,2189135342,2025-05-31 16:09:59,48,international,SIM002127,DEV02206,Nairobi,KE,Accra,GH,0,Fraudulent,sim_box_fraud
4166456326,9059331100,2025-05-31 16:09:59,346,local,SIM005845,DEV08714,Nairobi,KE,Lagos,NG,0,Genuine,none
4733150103,4969926074,2025-05-31 16:09:59,79,local,SIM018013,DEV01831,Nairobi,KE,Johannesburg,ZA,0,Fraudulent,random_fraud
3553766925,2925113946,2025-05-31 16:09:59,290,international,SIM001918,DEV06636,Cairo,EG,Lagos,NG,0,Fraudulent,random_fraud
1465710815,8235113232,2025-05-31 16:09:59,35,international,SIM008646,DEV02537,Cairo,EG,Lagos,NG,0,Fraudulent,sim_box_fraud
1454477896,7167614513,2025-05-31 16:09:59,14,local,SIM004569,DEV01723,Addis Ababa,ET,Accra,GH,0,Fraudulent,call_masking
6163382448,6755936066,2025-05-31 16:09:59,93,local,SIM009854,DEV03370,Nairobi,KE,Lagos,NG,0,Genuine,none
9280002579,8531184568,2025-05-31 16:09:59,69,local,SIM013223,DEV03927,Nairobi,KE,Accra,GH,0,Genuine,none
6769459991,2859198865,2025-05-31 16:09:59,173,international,SIM006292,DEV06400,Johannesburg,ZA,Addis Ababa,ET,0,Genuine,none
3562170212,6925728447,2025-05-31 16:09:59,48,international,SIM002360,DEV03410,Kampala,UG,Accra,GH,0,Fraudulent,sim_box_fraud
3473299138,2004818334,2025-05-31 16:09:59,210,international,SIM012322,DEV07555,Kampala,UG,Addis Ababa,ET,0,Fraudulent,random_fraud
7223438879,5428079583,2025-05-31 16:09:59,183,local,SIM005282,DEV02066,Nairobi,KE,Johannesburg,ZA,0,Genuine,none
2378958852,8065717353,2025-05-31 16:09:59,10,local,SIM001249,DEV08211,Nairobi,KE,Accra,GH,0,Genuine,none
9134284554,2446914360,2025-05-31 16:09:59,789,local,SIM017681,DEV06734,Addis Ababa,ET,Cairo,EG,0,Genuine,none
9676764205,9946691014,2025-05-31 16:09:59,256,local,SIM_FAKE_697,DEV00183,Cairo,EG,Lagos,NG,0,Fraudulent,subscription_fraud
6981621658,3052843735,2025-05-31 16:09:59,338,local,SIM007541,DEV07115,Johannesburg,ZA,Kampala,UG,0,Genuine,none
4089054272,5919277011,2025-05-31 16:09:59,263,local,SIM_FAKE_128,DEV01532,Johannesburg,ZA,Accra,GH,0,Fraudulent,subscription_fraud
9359653655,4512204865,2025-05-31 16:09:59,162,international,SIM016976,DEV04964,Cairo,EG,Johannesburg,ZA,0,Genuine,none
5536478288,6385308416,2025-05-31 16:09:59,42,international,SIM014330,DEV08971,Cairo,EG,Kampala,UG,0,Fraudulent,random_fraud
1460207730,5768532828,2025-05-31 16:09:59,47,international,SIM014746,DEV01261,Lagos,NG,Kampala,UG,0,Fraudulent,sim_box_fraud
2856604735,8232680754,2025-05-31 16:09:59,26,international,SIM010254,DEV07734,Accra,GH,Kampala,UG,0,Genuine,none
7993914095,3949583280,2025-05-31 16:09:59,201,local,SIM_FAKE_326,DEV02864,Lagos,NG,Lagos,NG,0,Fraudulent,subscription_fraud
9102998100,9319616042,2025-05-31 16:09:59,238,local,SIM002579,DEV00705,Nairobi,KE,Addis Ababa,ET,0,Genuine,none
4705027497,5537600235,2025-05-31 16:09:59,87,local,SIM004075,DEV00646,Lagos,NG,Kampala,UG,0,Genuine,none
9154705953,3200908697,2025-05-31 16:09:59,37,international,SIM_FAKE_995,DEV04333,Nairobi,KE,Lagos,NG,0,Fraudulent,subscription_fraud
6576184342,8867926526,2025-05-31 16:09:59,24,international,SIM011462,DEV02234,Nairobi,KE,Nairobi,KE,0,Genuine,none
1176961036,4367205996,2025-05-31 16:09:59,160,international,SIM012795,DEV02387,Accra,GH,Johannesburg,ZA,0,Genuine,none
3946434797,6140139546,2025-05-31 16:09:59,88,local,SIM003325,DEV09608,Cairo,EG,Kampala,UG,0,Fraudulent,random_fraud
4655340042,4811138821,2025-05-31 16:09:59,238,local,SIM012676,DEV01236,Addis Ababa,ET,Addis Ababa,ET,0,Genuine,none
8267018198,3600620151,2025-05-31 16:09:59,22,international,SIM013392,DEV09930,Lagos,NG,Nairobi,KE,0,Fraudulent,random_fraud
2826796463,8709020767,2025-05-31 16:09:59,899,local,SIM016626,DEV09163,Lagos,NG,Kampala,UG,0,Fraudulent,call_masking
1919262233,9534244262,2025-05-31 16:09:59,59,local,SIM019826,DEV05171,Lagos,NG,Lagos,NG,0,Genuine,none
8190459842,2287185738,2025-05-31 16:09:59,85,international,SIM_FAKE_840,DEV06849,Kampala,UG,Johannesburg,ZA,0,Fraudulent,subscription_fraud
8418185720,4188953718,2025-05-31 16:09:59,179,local,SIM002878,DEV03963,Kampala,UG,Johannesburg,ZA,0,Fraudulent,random_fraud
8871537675,2814907974,2025-05-31 16:09:59,44,international,SIM002203,DEV05029,Accra,GH,Addis Ababa,ET,0,Genuine,none
8223429324,5986321041,2025-05-31 16:09:59,650,local,SIM017371,DEV01334,Accra,GH,Addis Ababa,ET,0,Genuine,none
1071598976,8598155518,2025-05-31 16:09:59,33,international,SIM005839,DEV06063,Nairobi,KE,Addis Ababa,ET,0,Genuine,none
1600141948,4764374231,2025-05-31 16:09:59,325,international,SIM017091,DEV08114,Nairobi,KE,Nairobi,KE,0,Genuine,none
6019023710,3644546892,2025-05-31 16:09:59,31,local,SIM014718,DEV07839,Addis Ababa,ET,Nairobi,KE,0,Genuine,none
6601100491,4736540807,2025-05-31 16:09:59,244,international,SIM004528,DEV04042,Cairo,EG,Lagos,NG,0,Fraudulent,call_masking
6745624333,9901828885,2025-05-31 16:09:59,137,local,SIM016725,DEV00125,Addis Ababa,ET,Cairo,EG,0,Genuine,none
1796575367,2373885137,2025-05-31 16:09:59,87,local,SIM019091,DEV07496,Johannesburg,ZA,Addis Ababa,ET,0,Fraudulent,call_masking
3764342487,8630477393,2025-05-31 16:09:59,115,local,SIM_FAKE_732,DEV08125,Nairobi,KE,Cairo,EG,0,Fraudulent,subscription_fraud
9592577671,5861070967,2025-05-31 16:09:59,498,local,SIM018443,DEV01202,Johannesburg,ZA,Accra,GH,0,Fraudulent,call_masking
4077317631,7334796130,2025-05-31 16:09:59,394,international,SIM015833,DEV06596,Nairobi,KE,Kampala,UG,0,Fraudulent,call_masking
4189012937,6766356741,2025-05-31 16:09:59,36,local,SIM_FAKE_862,DEV08531,Kampala,UG,Lagos,NG,0,Fraudulent,subscription_fraud
8669828329,3520159663,2025-05-31 16:09:59,12,international,SIM015443,DEV06833,Nairobi,KE,Cairo,EG,0,Fraudulent,sim_box_fraud
6633290620,7375507152,2025-05-31 16:09:59,72,local,SIM010942,DEV03481,Cairo,EG,Kampala,UG,0,Genuine,none
1943915218,8555376627,2025-05-31 16:09:59,20,local,SIM016026,DEV06765,Kampala,UG,Nairobi,KE,0,Genuine,none
8565441454,4907318165,2025-05-31 16:09:59,192,local,SIM000297,DEV01388,Addis Ababa,ET,Accra,GH,0,Fraudulent,random_fraud
9334958405,9006845027,2025-05-31 16:09:59,112,local,SIM011035,DEV01352,Accra,GH,Accra,GH,0,Fraudulent,random_fraud
5371082902,7033237281,2025-05-31 16:09:59,159,local,SIM_FAKE_549,DEV03606,Cairo,EG,Accra,GH,0,Fraudulent,subscription_fraud
1137049287,4749386300,2025-05-31 16:09:59,159,local,SIM009061,DEV05274,Cairo,EG,Lagos,NG,0,Fraudulent,random_fraud
1450935180,7755394533,2025-05-31 16:09:59,24,international,SIM015413,DEV04889,Cairo,EG,Cairo,EG,0,Fraudulent,sim_box_fraud
5505156240,2496714869,2025-05-31 16:09:59,118,international,SIM014901,DEV04961,Cairo,EG,Cairo,EG,0,Genuine,none
8468204357,5834386554,2025-05-31 16:09:59,78,local,SIM_FAKE_948,DEV08397,Johannesburg,ZA,Kampala,UG,0,Fraudulent,subscription_fraud
1693239859,4423314703,2025-05-31 16:09:59,81,local,SIM009103,DEV09788,Nairobi,KE,Kampala,UG,0,Genuine,none
5701235664,6477292504,2025-05-31 16:09:59,10,local,SIM015702,DEV03099,Accra,GH,Cairo,EG,0,Genuine,none
2273322887,2853810280,2025-05-31 16:09:59,50,international,SIM007137,DEV05341,Lagos,NG,Kampala,UG,0,Fraudulent,sim_box_fraud
4385131607,7637529238,2025-05-31 16:09:59,80,international,SIM001087,DEV00498,Johannesburg,ZA,Nairobi,KE,0,Genuine,none
3808164836,6686162838,2025-05-31 16:09:59,10,local,SIM018443,DEV07099,Johannesburg,ZA,Accra,GH,0,Genuine,none
1754794898,9551784675,2025-05-31 16:09:59,317,international,SIM_FAKE_335,DEV01557,Kampala,UG,Accra,GH,0,Fraudulent,subscription_fraud
6428433900,6139378977,2025-05-31 16:09:59,10,local,SIM000395,DEV03400,Accra,GH,Cairo,EG,0,Fraudulent,call_masking
3169354541,6622487681,2025-05-31 16:09:59,123,local,SIM_FAKE_434,DEV05551,Lagos,NG,Johannesburg,ZA,0,Fraudulent,subscription_fraud
6788469153,3942416417,2025-05-31 16:09:59,131,international,SIM010058,DEV03400,Accra,GH,Lagos,NG,0,Fraudulent,random_fraud
1074982350,8052338486,2025-05-31 16:09:59,63,local,SIM017415,DEV08110,Cairo,EG,Accra,GH,0,Genuine,none
6658433578,9750441974,2025-05-31 16:09:59,517,local,SIM_FAKE_614,DEV06212,Lagos,NG,Johannesburg,ZA,0,Fraudulent,subscription_fraud
9280878029,2224981779,2025-05-31 16:09:59,64,local,SIM002134,DEV03398,Accra,GH,Kampala,UG,0,Genuine,none
7550445588,1787123888,2025-05-31 16:09:59,134,local,SIM008525,DEV04892,Nairobi,KE,Johannesburg,ZA,0,Genuine,none
7914656832,3760444354,2025-05-31 16:09:59,24,international,SIM010852,DEV06097,Accra,GH,Cairo,EG,0,Genuine,none
8879171497,3995893530,2025-05-31 16:09:59,174,local,SIM011840,DEV05046,Lagos,NG,Nairobi,KE,0,Genuine,none
1247630591,6828526193,2025-05-31 16:09:59,50,local,SIM016159,DEV04582,Kampala,UG,Accra,GH,0,Fraudulent,random_fraud
7256221006,5186222255,2025-05-31 16:09:59,1016,local,SIM015099,DEV03907,Lagos,NG,Accra,GH,0,Fraudulent,call_masking
4715530916,7656895884,2025-05-31 16:09:59,45,international,SIM008586,DEV01616,Johannesburg,ZA,Cairo,EG,0,Fraudulent,sim_box_fraud
7204576645,2358073626,2025-05-31 16:09:59,225,international,SIM001207,DEV08037,Accra,GH,Lagos,NG,0,Genuine,none
2812921490,1172193637,2025-05-31 16:09:59,361,local,SIM_FAKE_285,DEV03417,Johannesburg,ZA,Nairobi,KE,0,Fraudulent,subscription_fraud
2422951527,5476859980,2025-05-31 16:09:59,240,international,SIM_FAKE_559,DEV08318,Nairobi,KE,Nairobi,KE,0,Fraudulent,subscription_fraud
1217704365,9597524405,2025-05-31 16:09:59,135,local,SIM_FAKE_463,DEV07142,Kampala,UG,Accra,GH,0,Fraudulent,subscription_fraud
4696485154,7419554777,2025-05-31 16:09:59,164,international,SIM000702,DEV07516,Nairobi,KE,Johannesburg,ZA,0,Fraudulent,random_fraud
8360670887,7568351784,2025-05-31 16:09:59,10,local,SIM007236,DEV02942,Johannesburg,ZA,Cairo,EG,0,Genuine,none
9738261273,6986632500,2025-05-31 16:09:59,39,local,SIM016602,DEV00390,Nairobi,KE,Nairobi,KE,0,Genuine,none
6794635406,8877827394,2025-05-31 16:09:59,64,local,SIM010153,DEV06598,Cairo,EG,Lagos,NG,0,Fraudulent,call_masking
7090968880,7587798049,2025-05-31 16:09:59,459,local,SIM012276,DEV06613,Kampala,UG,Nairobi,KE,0,Genuine,none
9811486547,2726321003,2025-05-31 16:09:59,20,international,SIM010852,DEV05029,Johannesburg,ZA,Cairo,EG,0,Genuine,none
7177998341,3174082959,2025-05-31 16:09:59,305,local,SIM_FAKE_132,DEV00525,Nairobi,KE,Cairo,EG,0,Fraudulent,subscription_fraud
2698791113,2580268675,2025-05-31 16:09:59,379,local,SIM006269,DEV02085,Johannesburg,ZA,Lagos,NG,0,Fraudulent,call_masking
4276050949,4819658812,2025-05-31 16:09:59,60,local,SIM014084,DEV00453,Johannesburg,ZA,Lagos,NG,0,Genuine,none
1207193440,6377334849,2025-05-31 16:09:59,13,local,SIM004788,DEV01648,Addis Ababa,ET,Johannesburg,ZA,0,Fraudulent,call_masking
3046259145,6368360890,2025-05-31 16:09:59,157,local,SIM_FAKE_519,DEV01771,Nairobi,KE,Cairo,EG,0,Fraudulent,subscription_fraud
5789005125,8153868184,2025-05-31 16:09:59,124,local,SIM019612,DEV01361,Lagos,NG,Lagos,NG,0,Genuine,none
4614504480,4456823008,2025-05-31 16:09:59,46,local,SIM_FAKE_91,DEV09336,Lagos,NG,Johannesburg,ZA,0,Fraudulent,subscription_fraud
6395649439,1749902859,2025-05-31 16:09:59,55,local,SIM011182,DEV08181,Cairo,EG,Lagos,NG,0,Fraudulent,call_masking
4561633769,4066662627,2025-05-31 16:09:59,376,local,SIM015250,DEV03577,Nairobi,KE,Cairo,EG,0,Genuine,none
3697093399,3585855383,2025-05-31 16:09:59,123,local,SIM005805,DEV07466,Kampala,UG,Accra,GH,0,Fraudulent,random_fraud
3847639724,9538286452,2025-05-31 16:09:59,26,international,SIM018642,DEV01947,Cairo,EG,Cairo,EG,0,Fraudulent,sim_box_fraud
8625878669,1281177476,2025-05-31 16:09:59,134,local,SIM006766,DEV00738,Addis Ababa,ET,Lagos,NG,0,Genuine,none
4560339236,2317720815,2025-05-31 16:09:59,226,local,SIM012965,DEV03310,Cairo,EG,Lagos,NG,0,Genuine,none
2610968343,4942904836,2025-05-31 16:09:59,154,international,SIM007990,DEV03286,Kampala,UG,Cairo,EG,0,Genuine,none
8717591770,7235869112,2025-05-31 16:09:59,41,local,SIM003993,DEV02580,Addis Ababa,ET,Nairobi,KE,0,Fraudulent,random_fraud
8483819514,8507977549,2025-05-31 16:09:59,173,local,SIM012724,DEV06180,Nairobi,KE,Cairo,EG,0,Fraudulent,call_masking
2966313820,9931645978,2025-05-31 16:09:59,224,local,SIM005952,DEV07455,Nairobi,KE,Lagos,NG,0,Genuine,none
7849051592,2091907333,2025-05-31 16:09:59,140,local,SIM000329,DEV07143,Addis Ababa,ET,Cairo,EG,0,Genuine,none
3759541768,5374474104,2025-05-31 16:09:59,128,local,SIM005058,DEV04264,Cairo,EG,Kampala,UG,0,Genuine,none
6081192095,7075315084,2025-05-31 16:09:59,28,local,SIM_FAKE_487,DEV02587,Addis Ababa,ET,Addis Ababa,ET,0,Fraudulent,subscription_fraud
3178568458,1724492988,2025-05-31 16:09:59,37,local,SIM017812,DEV08967,Kampala,UG,Accra,GH,0,Fraudulent,random_fraud
7982191929,9780787928,2025-05-31 16:09:59,151,international,SIM003518,DEV08454,Addis Ababa,ET,Cairo,EG,0,Fraudulent,call_masking
5607361936,2926390647,2025-05-31 16:09:59,13,international,SIM019737,DEV02534,Johannesburg,ZA,Addis Ababa,ET,0,Fraudulent,sim_box_fraud
1879173989,9494614329,2025-05-31 16:09:59,49,local,SIM013364,DEV02767,Addis Ababa,ET,Accra,GH,0,Fraudulent,call_masking
4293403612,6237143852,2025-05-31 16:09:59,47,local,SIM017471,DEV06283,Nairobi,KE,Lagos,NG,0,Genuine,none
7749631035,1097263600,2025-05-31 16:09:59,10,local,SIM007665,DEV05068,Cairo,EG,Lagos,NG,0,Genuine,none
1958218946,4662785343,2025-05-31 16:09:59,141,local,SIM010353,DEV06638,Nairobi,KE,Nairobi,KE,0,Genuine,none
6446362956,3181264840,2025-05-31 16:09:59,392,international,SIM014966,DEV08258,Johannesburg,ZA,Lagos,NG,0,Fraudulent,call_masking
9105367836,7363781281,2025-05-31 16:09:59,149,local,SIM_FAKE_186,DEV01080,Addis Ababa,ET,Cairo,EG,0,Fraudulent,subscription_fraud
1021141357,4166090536,2025-05-31 16:09:59,245,local,SIM_FAKE_820,DEV00948,Accra,GH,Accra,GH,0,Fraudulent,subscription_fraud
9420652128,2395657055,2025-05-31 16:09:59,437,local,SIM019046,DEV06319,Addis Ababa,ET,Johannesburg,ZA,0,Fraudulent,call_masking
6773465076,4417788388,2025-05-31 16:09:59,22,international,SIM000224,DEV06571,Addis Ababa,ET,Lagos,NG,0,Fraudulent,sim_box_fraud
2568316072,4161760791,2025-05-31 16:09:59,88,local,SIM016558,DEV01082,Nairobi,KE,Johannesburg,ZA,0,Genuine,none
3407448698,1746038258,2025-05-31 16:09:59,37,international,SIM011603,DEV02425,Addis Ababa,ET,Johannesburg,ZA,0,Fraudulent,sim_box_fraud
3451000455,6623201602,2025-05-31 16:09:59,159,local,SIM019293,DEV01258,Lagos,NG,Cairo,EG,0,Genuine,none
6920693395,1276085325,2025-05-31 16:09:59,76,local,SIM016858,DEV00445,Lagos,NG,Accra,GH,0,Fraudulent,random_fraud
6054012860,9670064589,2025-05-31 16:09:59,251,international,SIM000302,DEV09923,Cairo,EG,Kampala,UG,0,Fraudulent,call_masking
8987671344,9104291229,2025-05-31 16:09:59,40,international,SIM007013,DEV00193,Cairo,EG,Lagos,NG,0,Fraudulent,sim_box_fraud
6192607519,5481278488,2025-05-31 16:09:59,22,international,SIM010389,DEV07807,Kampala,UG,Lagos,NG,0,Fraudulent,sim_box_fraud
4874186686,5050970436,2025-05-31 16:09:59,429,local,SIM002715,DEV05945,Nairobi,KE,Kampala,UG,0,Genuine,none
2575630451,5863116994,2025-05-31 16:09:59,307,local,SIM007723,DEV03208,Accra,GH,Kampala,UG,0,Genuine,none
6080034789,1592215889,2025-05-31 16:09:59,162,local,SIM016606,DEV04597,Cairo,EG,Addis Ababa,ET,0,Genuine,none
1129486061,3479270486,2025-05-31 16:09:59,29,international,SIM015581,DEV09380,Cairo,EG,Cairo,EG,0,Fraudulent,sim_box_fraud
3046417405,2395997041,2025-05-31 16:09:59,164,local,SIM014727,DEV02225,Cairo,EG,Accra,GH,0,Genuine,none
8953158939,9728995523,2025-05-31 16:09:59,139,local,SIM009238,DEV05979,Cairo,EG,Addis Ababa,ET,0,Fraudulent,random_fraud
8035951242,4420325375,2025-05-31 16:09:59,15,local,SIM001094,DEV09680,Addis Ababa,ET,Accra,GH,0,Genuine,none
7657083277,2165304401,2025-05-31 16:09:59,204,local,SIM_FAKE_953,DEV05016,Lagos,NG,Kampala,UG,0,Fraudulent,subscription_fraud
3286305900,6848147752,2025-05-31 16:09:59,421,local,SIM008042,DEV03463,Accra,GH,Cairo,EG,0,Genuine,none
1773777606,1925157922,2025-05-31 16:09:59,169,local,SIM010005,DEV07070,Accra,GH,Nairobi,KE,0,Genuine,none
4521649472,7730625134,2025-05-31 16:09:59,47,local,SIM003346,DEV04796,Johannesburg,ZA,Addis Ababa,ET,0,Genuine,none
7201259242,9654596563,2025-05-31 16:09:59,169,international,SIM_FAKE_389,DEV06481,Lagos,NG,Nairobi,KE,0,Fraudulent,subscription_fraud
1231445567,9951656947,2025-05-31 16:09:59,42,international,SIM017047,DEV09852,Accra,GH,Lagos,NG,0,Genuine,none
7426906124,9951276888,2025-05-31 16:09:59,156,international,SIM005725,DEV09444,Addis Ababa,ET,Lagos,NG,0,Genuine,none
6042592140,4685501123,2025-05-31 16:09:59,377,local,SIM003145,DEV03376,Kampala,UG,Accra,GH,0,Genuine,none
8467842479,4588966430,2025-05-31 16:09:59,508,international,SIM014203,DEV04688,Nairobi,KE,Johannesburg,ZA,0,Fraudulent,random_fraud
9427160955,6171240182,2025-05-31 16:09:59,279,international,SIM011144,DEV06992,Cairo,EG,Cairo,EG,0,Genuine,none
6690040037,1473858463,2025-05-31 16:09:59,45,international,SIM002712,DEV06271,Kampala,UG,Lagos,NG,0,Genuine,none
2370981345,6510325809,2025-05-31 16:09:59,568,local,SIM004954,DEV08685,Cairo,EG,Addis Ababa,ET,0,Fraudulent,call_masking
7282341991,6605623085,2025-05-31 16:09:59,32,local,SIM009864,DEV07879,Lagos,NG,Addis Ababa,ET,0,Genuine,none
2444137084,6691641199,2025-05-31 16:09:59,243,local,SIM017007,DEV01816,Kampala,UG,Johannesburg,ZA,0,Genuine,none
9927256176,8274319410,2025-05-31 16:09:59,90,local,SIM014339,DEV07576,Johannesburg,ZA,Johannesburg,ZA,0,Fraudulent,random_fraud
2947459716,1083990833,2025-05-31 16:09:59,167,local,SIM015767,DEV05629,Accra,GH,Nairobi,KE,0,Fraudulent,random_fraud
5024631794,7719503611,2025-05-31 16:09:59,469,local,SIM011856,DEV08264,Cairo,EG,Kampala,UG,0,Fraudulent,call_masking
8146926079,2935408947,2025-05-31 16:09:59,100,local,SIM_FAKE_264,DEV06942,Accra,GH,Nairobi,KE,0,Fraudulent,subscription_fraud
6281786763,8715683032,2025-05-31 16:09:59,401,local,SIM003617,DEV03159,Cairo,EG,Lagos,NG,0,Fraudulent,random_fraud
5815299123,9598449742,2025-05-31 16:09:59,159,international,SIM_FAKE_877,DEV04169,Nairobi,KE,Addis Ababa,ET,0,Fraudulent,subscription_fraud
1387709213,7010275389,2025-05-31 16:09:59,50,international,SIM009164,DEV00444,Accra,GH,Accra,GH,0,Fraudulent,sim_box_fraud
6018149661,5334682781,2025-05-31 16:09:59,219,international,SIM019561,DEV02432,Addis Ababa,ET,Kampala,UG,0,Genuine,none
7238621585,2993079038,2025-05-31 16:09:59,112,local,SIM001929,DEV09727,Lagos,NG,Lagos,NG,0,Genuine,none
4943922511,5467076994,2025-05-31 16:09:59,36,international,SIM005764,DEV02152,Kampala,UG,Addis Ababa,ET,0,Fraudulent,sim_box_fraud
4214217008,4030774361,2025-05-31 16:09:59,71,local,SIM_FAKE_404,DEV01967,Lagos,NG,Kampala,UG,0,Fraudulent,subscription_fraud
1600564256,8924846640,2025-05-31 16:09:59,71,international,SIM015486,DEV09604,Kampala,UG,Nairobi,KE,0,Genuine,none
9595780684,2345884087,2025-05-31 16:09:59,95,local,SIM007736,DEV05352,Johannesburg,ZA,Kampala,UG,0,Fraudulent,random_fraud
5314544515,3544741063,2025-05-31 16:09:59,34,international,SIM004627,DEV05085,Lagos,NG,Johannesburg,ZA,0,Fraudulent,sim_box_fraud
9871286256,5675064756,2025-05-31 16:09:59,22,international,SIM002963,DEV06622,Addis Ababa,ET,Cairo,EG,0,Genuine,none
8234210741,1105061035,2025-05-31 16:09:59,54,local,SIM005876,DEV08446,Accra,GH,Addis Ababa,ET,0,Genuine,none
6257475908,2588078297,2025-05-31 16:09:59,128,local,SIM005185,DEV07647,Cairo,EG,Accra,GH,0,Genuine,none
9111951984,7543357296,2025-05-31 16:09:59,41,local,SIM001469,DEV00867,Nairobi,KE,Kampala,UG,0,Fraudulent,random_fraud
9329899488,7423318065,2025-05-31 16:09:59,228,local,SIM_FAKE_816,DEV06857,Cairo,EG,Nairobi,KE,0,Fraudulent,subscription_fraud
4905708864,5909752408,2025-05-31 16:09:59,316,local,SIM019849,DEV06042,Lagos,NG,Kampala,UG,0,Genuine,none
8234908346,4993836802,2025-05-31 16:09:59,13,international,SIM002298,DEV09527,Lagos,NG,Kampala,UG,0,Fraudulent,sim_box_fraud
